date,areaName,areaCode,hospitalCases,newAdmissions,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newPillarTwoTestsByPublishDate,newDeaths28DaysByPublishDate,newPillarOneTestsByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesPCROnlyBySpecimenDate,newPCRTestsByPublishDate,newLFDTests,newCasesLFDOnlyBySpecimenDate,cumPeopleVaccinatedSecondDoseByPublishDate,newCasesByPublishDate,covidOccupiedMVBeds
2020-07-01,Wales,W92000004,218,66,27,4,,6,2239,,,,0,,,32,22
2020-06-30,Wales,W92000004,234,104,35,4,,3,2808,,,,0,,,26,22
2020-06-29,Wales,W92000004,235,46,43,3,,3,3339,,,,0,,,116,24
2020-06-28,Wales,W92000004,246,47,28,2,,2,3342,,,,0,,,25,21
2020-06-27,Wales,W92000004,232,74,140,6,,5,3543,,,,0,,,46,21
2020-06-26,Wales,W92000004,254,88,19,2,,2,3246,,,,0,,,65,24
2020-06-25,Wales,W92000004,265,64,60,9,,6,2878,,,,0,,,125,21
2020-06-24,Wales,W92000004,270,101,37,6,,8,3095,,,,0,,,47,27
2020-06-23,Wales,W92000004,281,79,131,1,,5,2656,,,,0,,,51,22
2020-06-22,Wales,W92000004,297,67,66,2,,1,3245,,,,0,,,71,27
2020-06-21,Wales,W92000004,280,68,76,5,,1,2722,,,,0,,,100,27
2020-06-20,Wales,W92000004,271,68,47,3,,1,3603,,,,0,,,25,33
2020-06-19,Wales,W92000004,276,78,140,4,,4,967,,,,0,,,31,27
2020-06-18,Wales,W92000004,285,87,62,0,,5,2773,,,,0,,,48,29
2020-06-17,Wales,W92000004,288,91,64,1,,10,2271,,,,0,,,53,33
2020-06-16,Wales,W92000004,303,95,82,8,,8,1923,,,,0,,,65,29
2020-06-15,Wales,W92000004,306,68,66,6,,4,3012,,,,0,,,62,36
2020-06-14,Wales,W92000004,293,52,54,6,,3,3100,,,,0,,,39,31
2020-06-13,Wales,W92000004,291,114,66,6,,6,3079,,,,0,,,45,27
2020-06-12,Wales,W92000004,294,90,75,4,,10,3912,,,,0,,,77,29
2020-06-11,Wales,W92000004,315,104,66,5,,6,3681,,,,0,,,63,29
2020-06-10,Wales,W92000004,319,97,67,7,,9,3324,,,,0,,,38,32
2020-06-09,Wales,W92000004,341,84,62,4,,9,3288,,,,0,,,42,40
2020-06-08,Wales,W92000004,352,59,74,7,,3,3108,,,,0,,,42,38
2020-06-07,Wales,W92000004,383,76,34,8,,5,3263,,,,0,,,40,38
2020-06-06,Wales,W92000004,404,92,51,9,,10,3869,,,,0,,,42,41
2020-06-05,Wales,W92000004,392,82,55,4,,4,3136,,,,0,,,76,44
2020-06-04,Wales,W92000004,395,97,59,12,,8,3006,,,,0,,,35,42
2020-06-03,Wales,W92000004,399,131,74,7,,17,2602,,,,0,,,82,42
2020-06-02,Wales,W92000004,427,106,71,5,,7,2400,,,,0,,,67,44
2020-06-01,Wales,W92000004,431,73,64,9,,5,2492,,,,0,,,59,37
2020-05-31,Wales,W92000004,433,68,46,7,,11,2945,,,,0,,,82,42
2020-05-30,Wales,W92000004,423,93,70,10,,14,3106,,,,0,,,86,39
2020-05-29,Wales,W92000004,431,99,106,11,,10,2400,,,,0,,,102,45
2020-05-28,Wales,W92000004,438,120,102,16,,14,2743,,,,0,,,72,46
2020-05-27,Wales,W92000004,425,106,118,6,,11,1555,,,,0,,,97,44
2020-05-26,Wales,W92000004,436,96,102,10,,8,2206,,,,0,,,141,51
2020-05-25,Wales,W92000004,380,82,106,10,,7,3030,,,,0,,,106,47
2020-05-24,Wales,W92000004,393,78,83,12,,7,3079,,,,0,,,140,52
2020-05-23,Wales,W92000004,383,121,122,7,,6,2426,,,,0,,,185,58
2020-05-22,Wales,W92000004,385,81,136,10,,7,2161,,,,0,,,138,58
2020-05-21,Wales,W92000004,309,105,132,9,,9,1794,,,,0,,,166,57
2020-05-20,Wales,W92000004,324,95,166,7,,14,1843,,,,0,,,110,55
2020-05-19,Wales,W92000004,329,105,212,11,,17,1565,,,,0,,,166,64
2020-05-18,Wales,W92000004,356,77,169,10,,4,1914,,,,0,,,101,59
2020-05-17,Wales,W92000004,373,98,117,11,,12,1931,,,,0,,,162,60
2020-05-16,Wales,W92000004,378,117,166,13,,18,1743,,,,0,,,183,62
2020-05-15,Wales,W92000004,336,88,180,16,,9,1652,,,,0,,,126,56
2020-05-14,Wales,W92000004,364,105,132,12,,10,1421,,,,0,,,128,69
2020-05-13,Wales,W92000004,394,119,154,16,,22,1300,,,,0,,,133,66
2020-05-12,Wales,W92000004,425,92,150,11,,16,1087,,,,0,,,105,72
2020-05-11,Wales,W92000004,465,108,178,15,,5,1193,,,,0,,,124,76
2020-05-10,Wales,W92000004,461,114,107,10,,12,1314,,,,0,,,223,78
2020-05-09,Wales,W92000004,448,106,136,7,,9,2017,,,,0,,,118,75
2020-05-08,Wales,W92000004,416,127,115,13,,28,1096,,,,0,,,152,89
2020-05-07,Wales,W92000004,470,119,176,19,,18,1134,,,,0,,,87,84
2020-05-06,Wales,W92000004,478,103,171,23,,21,933,,,,0,,,95,81
2020-05-05,Wales,W92000004,501,136,175,17,,26,743,,,,0,,,145,87
2020-05-04,Wales,W92000004,538,121,141,23,,14,892,,,,0,,,195,92
2020-05-03,Wales,W92000004,539,94,108,14,,14,1504,,,,0,,,174,94
2020-05-02,Wales,W92000004,521,142,179,14,,44,1198,,,,0,,,183,93
2020-05-01,Wales,W92000004,529,107,177,29,,17,1438,,,,0,,,160,92
2020-04-30,Wales,W92000004,643,132,200,16,,22,1090,,,,0,,,183,99
2020-04-29,Wales,W92000004,664,127,176,26,,73,1042,,,,0,,,117,101
2020-04-28,Wales,W92000004,676,139,152,15,,17,734,,,,0,,,232,107
2020-04-27,Wales,W92000004,734,95,173,16,,8,1191,,,,0,,,203,105
2020-04-26,Wales,W92000004,710,97,121,16,,14,1250,,,,0,,,178,111
2020-04-25,Wales,W92000004,719,112,137,29,,23,775,,,,0,,,299,126
2020-04-24,Wales,W92000004,743,135,213,31,,110,1301,,,,0,,,243,119
2020-04-23,Wales,W92000004,741,134,200,18,,17,1027,,,,0,,,234,123
2020-04-22,Wales,W92000004,773,127,253,23,,15,816,,,,0,,,274,132
2020-04-21,Wales,W92000004,838,117,259,30,,25,964,,,,0,,,304,135
2020-04-20,Wales,W92000004,853,114,281,25,,9,1033,,,,0,,,276,150
2020-04-19,Wales,W92000004,828,102,181,26,,41,921,,,,0,,,334,153
2020-04-18,Wales,W92000004,818,129,248,32,,28,1056,,,,0,,,292,164
2020-04-17,Wales,W92000004,825,151,324,30,,11,783,,,,0,,,244,159
2020-04-16,Wales,W92000004,844,104,363,35,,32,705,,,,0,,,284,155
2020-04-15,Wales,W92000004,884,151,361,38,,60,755,,,,0,,,272,150
2020-04-14,Wales,W92000004,919,106,319,26,,19,703,,,,0,,,238,151
2020-04-13,Wales,W92000004,897,130,273,43,,15,678,,,,0,,,313,155
2020-04-12,Wales,W92000004,910,168,248,37,,18,770,,,,0,,,367,153
2020-04-11,Wales,W92000004,865,106,247,31,,36,1005,,,,0,,,340,149
2020-04-10,Wales,W92000004,833,129,308,25,,29,912,,,,0,,,502,153
2020-04-09,Wales,W92000004,795,126,391,43,,41,1254,,,,0,,,16,161
2020-04-08,Wales,W92000004,816,158,386,42,,33,21,,,,0,,,283,150
2020-04-07,Wales,W92000004,738,196,386,32,,19,794,,,,0,,,291,144
2020-04-06,Wales,W92000004,731,123,383,20,,27,696,,,,0,,,302,137
2020-04-05,Wales,W92000004,664,134,224,30,,12,910,,,,0,,,344,131
2020-04-04,Wales,W92000004,596,134,281,31,,13,1000,,,,0,,,387,122
2020-04-03,Wales,W92000004,568,110,330,29,,24,1110,,,,0,,,345,110
2020-04-02,Wales,W92000004,525,139,337,28,,19,1090,,,,0,,,284,110
2020-04-01,Wales,W92000004,483,207,327,21,,29,942,,,,0,,,274,100
2020-03-31,Wales,W92000004,,,278,15,,7,855,,,,0,,,112,
2020-03-30,Wales,W92000004,,,343,16,,14,,,,,0,,,210,
2020-03-29,Wales,W92000004,,,159,18,,10,,,,,0,,,148,
2020-03-28,Wales,W92000004,,,167,15,,4,,,,,0,,,172,
2020-03-27,Wales,W92000004,,,193,10,,6,,,,,0,,,180,
2020-03-26,Wales,W92000004,,,177,11,,6,,,,,0,,,113,
2020-03-25,Wales,W92000004,,,190,10,,5,,,,,0,,,150,
2020-03-24,Wales,W92000004,,,140,9,,1,,,,,0,,,60,
2020-03-23,Wales,W92000004,,,134,4,,4,,,,,0,,,71,
2020-03-22,Wales,W92000004,,,75,5,,9,,,,,0,,,67,
2020-03-21,Wales,W92000004,,,76,7,,2,,,,,0,,,89,
2020-03-20,Wales,W92000004,,,73,2,,0,,,,,0,,,21,
2020-03-19,Wales,W92000004,,,58,3,,0,,,,,,,,21,
2020-03-18,Wales,W92000004,,,29,0,,0,,,,,,,,13,
2020-03-17,Wales,W92000004,,,57,0,,1,,,,,,,,12,
2020-03-16,Wales,W92000004,,,29,3,,,,,,,,,,30,
2020-03-15,Wales,W92000004,,,31,,,,,,,,,,,34,
2020-03-14,Wales,W92000004,,,18,,,,,,,,,,,22,
2020-03-13,Wales,W92000004,,,29,,,,,,,,,,,13,
2020-03-12,Wales,W92000004,,,25,,,,,,,,,,,10,
2020-03-11,Wales,W92000004,,,14,,,,,,,,,,,9,
2020-03-10,Wales,W92000004,,,12,,,,,,,,,,,2,
2020-03-09,Wales,W92000004,,,3,,,,,,,,,,,2,
2020-03-08,Wales,W92000004,,,1,,,,,,,,,,,0,
2020-03-07,Wales,W92000004,,,2,,,,,,,,,,,0,
2020-03-06,Wales,W92000004,,,0,,,,,,,,,,,0,
2020-03-05,Wales,W92000004,,,0,,,,,,,,,,,1,
2020-03-04,Wales,W92000004,,,1,,,,,,,,,,,0,
2020-03-03,Wales,W92000004,,,0,,,,,,,,,,,0,
2020-03-02,Wales,W92000004,,,0,,,,,,,,,,,0,
2020-03-01,Wales,W92000004,,,0,,,,,,,,,,,0,
2020-02-29,Wales,W92000004,,,0,,,,,,,,,,,0,
2020-02-28,Wales,W92000004,,,0,,,,,,,,,,,1,
2020-02-27,Wales,W92000004,,,1,,,,,,,,,,,,

